steps,reward,lenght
50696,-207.9287435957972,500
51196,-210.36462919718153,500
51696,-210.4543000386817,500
51698,9.973099112559638,2
52198,-208.18604495007034,500
52698,-210.43767538960316,500
53198,-200.62021725003063,500
53207,9.818821196699755,9
53707,-207.474054281784,500
54207,-209.4402612396965,500
54707,-186.89067078677743,500
55207,-137.58344073670804,500
55707,-175.30440970235273,500
56207,-196.5853959582172,500
56707,-128.42252368690723,500
57207,-186.7909219494285,500
57707,-208.60979095080356,500
58207,-197.83630178878192,500
58208,10.0,1
58215,9.902703802865387,7
58216,10.0,1
58716,-199.4304771007718,500
58745,6.273889577777078,29
58745,0,0
59245,-210.02863707077225,500
59745,-212.30982364283028,500
59746,10.0,1
60246,-206.5645267125833,500
60746,-209.20855644595812,500
61246,-190.08035716520118,500
61746,-208.7523106117774,500
62246,-137.70573657187342,500
62746,-185.50015897111317,500
62750,9.927678943222649,4
63250,-130.80523693097516,500
63750,-194.0400513837158,500
64250,-211.60636598031238,500
64750,-204.68806183932705,500
65250,-209.7457612070703,500
65252,9.97283550989924,2
65283,5.6069004878445545,31
65783,-196.2576097955401,500
66283,-203.64572409757474,500
66783,-207.87277523295603,500
67283,-204.4341674245292,500
67783,-183.89599019813664,500
68283,-213.12489163094236,500
68284,10.0,1
68784,-194.42244020970955,500
69284,-200.8540058199263,500
69290,9.901845365001023,6
69790,-198.71473979364126,500
70290,-205.54104659568887,500
70790,-178.3296441222688,500
70799,9.838990054255175,9
71299,-177.50522289982354,500
71799,-201.5740286538429,500
71800,10.0,1
72300,-68.95890943643614,500
72306,9.892453339910045,6
72806,-136.65600126499695,500
73306,-199.5192412553968,500
73806,-155.06080991994656,500
74306,-197.90938073285906,500
74308,9.979058242602585,2
74309,10.0,1
74809,-133.60019170135143,500
74889,-2.406767791830724,80
74914,7.934486259571102,25
74915,10.0,1
74916,10.0,1
75416,-207.5462261717386,500
75916,-190.98816834377072,500
75917,10.0,1
76417,-184.81811609046608,500
76917,-207.85293882325365,500
77417,-151.5177494989007,500
77917,-61.21650993670457,500
78417,-196.75372777841724,500
78917,-36.16883290943521,500
79417,-189.70282536443324,500
79917,-125.69065496219325,500
80417,-184.03850554319155,500
80625,-58.677531793252754,208
81125,-171.1548815824492,500
81625,-195.5322484422564,500
82125,-167.9367745745522,500
82625,-66.26676820321812,500
83125,-162.75266046947712,500
83625,-193.28794799946934,500
84125,-157.0272090223827,500
84625,-156.82882920591345,500
85125,-133.83625819125268,500
85309,5.912429531424908,184
85809,-192.57260795898205,500
85813,9.936046053174369,4
85962,-23.93769243935784,149
86462,-66.23376884669254,500
86463,10.0,1
86467,9.946296825286458,4
86967,-59.36929777918642,500
87467,-170.52855062203335,500
87967,-167.60636354021193,500
88467,-109.14993301528429,500
88967,-61.588931684004976,500
88975,9.875634137822772,8
89475,-65.46059294583085,500
89975,-103.87444131113078,500
89982,9.890423335220227,7
90482,-150.0873890202179,500
90982,-97.37753361986397,500
91482,-189.8311311805024,500
91592,-4.6078879074454,110
92092,-124.45898423562427,500
92093,10.0,1
92593,-76.60532348569201,500
92594,10.0,1
92630,9.196003369164425,36
92631,10.0,1
92859,-0.11306880294191934,228
92868,9.863130713796647,9
92869,10.0,1
93369,-149.91770326352272,500
93869,-100.88389596285091,500
93870,10.0,1
94370,-166.31193239676756,500
94546,-0.5928788217007881,176
95046,-47.0488862160083,500
95546,-114.62088725069842,500
95555,9.332379960834807,9
96055,-82.83732569738538,500
96555,-74.41430550924602,500
97055,-70.04805418384687,500
97555,-147.6554988006295,500
98055,-206.59651375007428,500
98072,8.713181374062684,17
98081,9.83495744564639,9
98581,-177.35738739120677,500
99081,-118.72352438737931,500
99581,-54.437369324771396,500
100081,-95.71629340663782,500
100581,-187.82892883191022,500
101081,-80.0824019709635,500
101581,-130.88139422301833,500
101649,6.106295896810224,68
102149,-37.466245820790526,500
102649,-178.29225558159524,500
102650,9.992856233742955,1
102656,9.889386040294731,6
103156,-59.974865054092135,500
103162,9.916675884197348,6
103236,6.864663609419837,74
103736,-170.53112445386842,500
104236,-61.18764013866964,500
104312,4.003033674708278,76
104812,-60.1738108694284,500
104819,9.900746528018349,7
104825,9.895271774383128,6
105325,-180.97513258808016,500
105825,-113.84472033174796,500
105826,10.0,1
106326,-47.90966560083872,500
106826,-201.92007455173908,500
107326,-211.94020345248208,500
107826,-34.95376796513193,500
108326,-152.81969711169867,500
108826,-167.45885806902837,500
109326,-62.314983228023415,500
109826,-58.70200609929675,500
